"2022-11-15 23:07:49pm "," update "," UPDATE product_details SET `product_name` = 'Men Black Regular Jeans', `product_code` = 'JEANS', `short_code` = 'men-black-regular-jeans-black-28-inch-vne98q7y-18', `short_description` = '5-pocket jeans in stretch cotton denim with a regular waist, zip fly and button and straight legs with good room for movement over the thighs and knees.', `description` = '<table style=""width: 100%;""><tbody><tr><td style=""width: 49.9454%;"">Size &amp; Fit&nbsp;</td><td style=""width: 49.9453%;"">The model (height 6&#39;) is wearing a size&nbsp;</td></tr><tr><td style=""width: 49.9454%;"">Material &amp; Care</td><td style=""width: 49.9453%;""><span style=""color: rgb(65, 65, 65); font-family: sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">99% Cotton, 1% Elastane Machine wash</span><br></td></tr></tbody></table>', `brand_id` = '27', `category_id` = '61', `child_category` = '69', `vendor_id` = '2', `unit_price` = '1000', `mrp_price` = 1120, `discount` = '', `net_price` = 1120, `tax` = '12', `qty` = '', `gst_amt` = 120, `discount_amt` = ''_amt, `cover_img` = 'cover_image.webp', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Regular Jeans', `meta_keyword` = 'Regular Jeans', `meta_description` = 'Regular Jeans', `modified_by` = '1', `modified` = '2022-11-15 23:07:49', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '18' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/18"
"2022-11-15 23:36:47pm "," update "," UPDATE product_details SET `product_name` = 'Allen Solly Womens Regular Fit T-Shirt', `product_code` = 'ALLEN', `short_code` = 'allen-solly-womens-regular-fit-t-shirt-m-yellow-vne98q7y-19', `short_description` = 'Allen Solly Women's Regular fit T-Shirt', `description` = '<div class=""row""><div class=""col-12 col-md-2""><h5><strong>Size &amp; Fit</strong></h5>Regular Fit</div><ul style=""list-style-type: disc;""><li><div class=""col-12 col-md-2""><ul style=""list-style-type: disc;""><li><h5>Material &amp; Care</h5></li></ul>99% Cotton, 1% Elastane<br><p>Machine-wash</p></div></li></ul><div class=""col-12 col-md-2""><h5>Waist Rise</h5><p>Mid-Rise</p></div><div class=""col-12 col-md-2""><h5>Stretch</h5><p>Stretchable</p></div><div class=""col-12 col-md-2""><h5>Length</h5><p>Regular</p></div><div class=""col-12 col-md-2""><h5>Shade</h5><p>Medium</p></div></div>', `brand_id` = '12', `category_id` = '60', `child_category` = '64', `vendor_id` = '2', `unit_price` = '200', `mrp_price` = 224, `discount` = '', `net_price` = 224, `tax` = '12', `qty` = '', `gst_amt` = 24, `discount_amt` = ''_amt, `cover_img` = 'cover_image.jpg', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = ' Regular fit T-Shirt', `meta_keyword` = ' Regular fit T-Shirt', `meta_description` = ' Regular fit T-Shirt', `modified_by` = '1', `modified` = '2022-11-15 23:36:47', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '19' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/19"
"2022-11-15 23:36:47pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('19', 1, '2', NULL, NULL, '2022-11-15 23:36:47') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/19"
"2022-11-15 23:36:47pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('19', 2, '7', NULL, NULL, '2022-11-15 23:36:47') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/19"
"2022-11-15 23:36:47pm "," update "," UPDATE product_details SET `image` = '71LMGs6dccL._UY679_.jpg|71xr4Euv9iL._UY679_.jpg|81NNTyDbdAL._UY679_.jpg|81tYm5LvsYL._UY679_.jpg|81-Wa745J0L._UY679_.jpg' WHERE 1=1  and product_id = '19' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/19"
"2022-11-15 23:42:23pm "," update "," UPDATE product_details SET `product_name` = 'Allen Solly Womens Regular Fit T-Shirt', `product_code` = 'ALLEN', `short_code` = 'allen-solly-womens-regular-fit-t-shirt-m-yellow-vne98q7y-19', `short_description` = 'Allen Solly Women's Regular fit T-Shirt', `description` = '<div class=""row""><div class=""col-12 col-md-6""><h5><strong>Size &amp; Fit</strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li><li style=""list-style-type: circle;"">Regular Fit</li><li style=""list-style-type: circle;"">Regular Fit</li><li style=""list-style-type: circle;"">Regular Fit</li><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-6""><h5>Waist Rise</h5><ul><li style=""list-style-type: circle;"">Mid-Rise</li><li style=""list-style-type: circle;"">Mid-Rise</li><li style=""list-style-type: circle;"">Mid-Rise</li><li style=""list-style-type: circle;"">Mid-Rise</li><li style=""list-style-type: circle;"">Mid-Rise</li></ul></div></div>', `brand_id` = '12', `category_id` = '60', `child_category` = '64', `vendor_id` = '2', `unit_price` = '200', `mrp_price` = 224, `discount` = '', `net_price` = 224, `tax` = '12', `qty` = '', `gst_amt` = 24, `discount_amt` = ''_amt, `cover_img` = 'cover_image.jpg', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = ' Regular fit T-Shirt', `meta_keyword` = ' Regular fit T-Shirt', `meta_description` = ' Regular fit T-Shirt', `modified_by` = '1', `modified` = '2022-11-15 23:42:23', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '19' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/19"
"2022-11-15 23:42:23pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('19', 1, '2', NULL, NULL, '2022-11-15 23:42:23') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/19"
"2022-11-15 23:42:23pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('19', 2, '7', NULL, NULL, '2022-11-15 23:42:23') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/19"
"2022-11-15 23:42:23pm "," update "," UPDATE product_details SET `image` = '71LMGs6dccL._UY679_.jpg|71xr4Euv9iL._UY679_.jpg|81NNTyDbdAL._UY679_.jpg|81tYm5LvsYL._UY679_.jpg|81-Wa745J0L._UY679_.jpg' WHERE 1=1  and product_id = '19' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/19"
"2022-11-15 23:43:58pm "," update "," UPDATE product_details SET `product_name` = 'Allen Solly Womens Regular Fit T-Shirt', `product_code` = 'ALLEN', `short_code` = 'allen-solly-womens-regular-fit-t-shirt-m-yellow-vne98q7y-19', `short_description` = 'Allen Solly Women's Regular fit T-Shirt', `description` = '<div class=""row""><div class=""col-12 col-md-3""><h5><strong>Size &amp; Fit</strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li><li style=""list-style-type: circle;"">Regular Fit</li><li style=""list-style-type: circle;"">Regular Fit</li><li style=""list-style-type: circle;"">Regular Fit</li><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5>Waist Rise</h5><ul><li style=""list-style-type: circle;"">Mid-Rise</li><li style=""list-style-type: circle;"">Mid-Rise</li><li style=""list-style-type: circle;"">Mid-Rise</li><li style=""list-style-type: circle;"">Mid-Rise</li><li style=""list-style-type: circle;"">Mid-Rise</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Size &amp; Fit</strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li><li style=""list-style-type: circle;"">Regular Fit</li><li style=""list-style-type: circle;"">Regular Fit</li><li style=""list-style-type: circle;"">Regular Fit</li><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5>Waist Rise</h5><ul><li style=""list-style-type: circle;"">Mid-Rise</li><li style=""list-style-type: circle;"">Mid-Rise</li><li style=""list-style-type: circle;"">Mid-Rise</li><li style=""list-style-type: circle;"">Mid-Rise</li><li style=""list-style-type: circle;"">Mid-Rise</li></ul></div></div>', `brand_id` = '12', `category_id` = '60', `child_category` = '64', `vendor_id` = '2', `unit_price` = '200', `mrp_price` = 224, `discount` = '', `net_price` = 224, `tax` = '12', `qty` = '', `gst_amt` = 24, `discount_amt` = ''_amt, `cover_img` = 'cover_image.jpg', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = ' Regular fit T-Shirt', `meta_keyword` = ' Regular fit T-Shirt', `meta_description` = ' Regular fit T-Shirt', `modified_by` = '1', `modified` = '2022-11-15 23:43:58', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '19' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/19"
"2022-11-15 23:43:58pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('19', 1, '2', NULL, NULL, '2022-11-15 23:43:58') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/19"
"2022-11-15 23:43:58pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('19', 2, '7', NULL, NULL, '2022-11-15 23:43:58') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/19"
"2022-11-15 23:43:58pm "," update "," UPDATE product_details SET `image` = '71LMGs6dccL._UY679_.jpg|71xr4Euv9iL._UY679_.jpg|81NNTyDbdAL._UY679_.jpg|81tYm5LvsYL._UY679_.jpg|81-Wa745J0L._UY679_.jpg' WHERE 1=1  and product_id = '19' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/19"
"2022-11-15 23:56:13pm "," update "," UPDATE product_details SET `product_name` = 'Men Black Regular Jeans', `product_code` = 'JEANS', `short_code` = 'men-black-regular-jeans-blue-28-inch-vne98q7y-20', `short_description` = '5-pocket jeans in stretch cotton denim with a regular waist, zip fly and button and straight legs with good room for movement over the thighs and knees.', `description` = '<div class=""row""><div class=""col-12 col-md-2""><h5><strong>Size &amp; Fit</strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-2""><h5>Material &amp; Care</h5><p>99% Cotton, 1% Elastane</p><p>Machine-wash</p></div><div class=""col-12 col-md-2""><h5>Waist Rise</h5><p>Mid-Rise</p></div><div class=""col-12 col-md-2""><h5>Stretch</h5><p>Stretchable</p></div><div class=""col-12 col-md-2""><h5>Length</h5><p>Regular</p></div><div class=""col-12 col-md-2""><h5>Shade</h5><p>Medium</p></div></div>', `brand_id` = '27', `category_id` = '61', `child_category` = '69', `vendor_id` = '2', `unit_price` = '1000', `mrp_price` = 1120, `discount` = '', `net_price` = 1120, `tax` = '12', `qty` = '', `gst_amt` = 120, `discount_amt` = ''_amt, `cover_img` = 'cover_image.webp', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Regular Jeans', `meta_keyword` = 'Regular Jeans', `meta_description` = 'Regular Jeans', `modified_by` = '1', `modified` = '2022-11-15 23:56:13', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '20' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/20"
"2022-11-15 23:56:13pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('20', 2, '9', NULL, NULL, '2022-11-15 23:56:13') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/20"
"2022-11-15 23:56:13pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('20', 6, '55', NULL, NULL, '2022-11-15 23:56:13') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/20"
"2022-11-15 23:56:13pm "," update "," UPDATE product_details SET `image` = '28-hps-black-02-urbano-fashion-original-imafy9tkcfbp2ecc-bb.webp|28-hps-black-02-urbano-fashion-original-imafy9tksw5jy7cy.webp|28-hps-black-02-urbano-fashion-original-imafy9tkxgashfzp.webp' WHERE 1=1  and product_id = '20' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/20"
