"2022-09-13 04:00:16am "," update "," UPDATE product_details SET `product_name` = 'sports shoes for men', `product_code` = '#', `short_code` = 'sports-shoes-for-men', `short_description` = 'Latest Stylish Casual sport shoes for men | running shoes for boys | Lace up Lightweight grey shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Grey)', `description` = '<table class=""fr-alternate-rows"" style=""width: 100%;""><tbody><tr><td style=""width: 33.1516%;""><strong>Color :</strong></td><td style=""width: 66.7393%;"">Grey</td></tr><tr><td style=""width: 33.1516%;""><strong>Inner Material :</strong></td><td style=""width: 66.7393%;"">Soft Breathable fabric</td></tr><tr><td style=""width: 33.1516%;""><strong>Outer material :</strong><br></td><td style=""width: 66.7393%;"">Mesh<br></td></tr><tr><td style=""width: 33.1516%;""><strong>Model name :</strong><br></td><td style=""width: 66.7393%;"">Creta-12 sports shoes for men | Latest Stylish Casual sport shoes for men |<br></td></tr><tr><td style=""width: 33.1516%;""><strong>Ideal for :</strong><br></td><td style=""width: 66.7393%;"">Men</td></tr><tr><td style=""width: 33.1516%;""><strong>Occasion :</strong><br></td><td style=""width: 66.7393%;"">Sports<br></td></tr><tr><td style=""width: 33.1516%;""><strong>Sole material :</strong><br></td><td style=""width: 66.7393%;"">EVA<br></td></tr><tr><td style=""width: 33.1516%;""><strong>Closure :</strong><br></td><td style=""width: 66.7393%;"">Lace-Ups<br></td></tr><tr><td style=""width: 33.1516%;""><strong>Upper Pattern :</strong><br></td><td style=""width: 66.7393%;"">Solid<br></td></tr><tr><td style=""width: 33.1516%;""><strong>Care instructions :</strong><br></td><td style=""width: 66.7393%;"">Wipe with a clean, dry cloth when needed. These footwear are very easy to clean and wash.<br></td></tr></tbody></table><p><span style=""font-size: 18px;"">These stylish shoes are the perfect inspiration for a fashionable look. The comfortable sole makes sure that your feet stay comfortable throughout the day and you enjoy optimal Grip. Designed to offer comfort at its best, without compromising on style.</span></p>', `brand_id` = '14', `category_id` = '7', `child_category` = '48', `vendor_id` = '1', `unit_price` = '1500', `mrp_price` = '1500', `discount` = '47', `net_price` = 795, `tax` = '0', `qty` = '', `gst_amt` = 0, `discount_amt` = '47'_amt, `cover_img` = 'cover_image.jpg', `stock` = '50', `is_new_product` = 1, `is_popular_product` = 1, `is_feature_product` = 0, `meta_title` = 'Sports Shoes', `meta_keyword` = 'Sports Shoes', `meta_description` = 'Sports Shoes', `modified_by` = '1', `modified` = '2022-09-13 04:00:16', `is_active` = 1 WHERE 1=1  and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/14"
"2022-09-13 04:09:23am "," update "," UPDATE product_details SET `product_name` = 'TP-Link TL-WR820N 300 Mbps Speed Wireless WiFi Router', `product_code` = 'TL-WR820N', `short_code` = 'tp-link-tl-wr820n-300-mbps-speed-wireless-wifi-router', `short_description` = 'TP-Link TL-WR820N 300 Mbps Speed Wireless WiFi Router', `description` = '<ul style=""list-style-type: disc;""><li><span style='color: rgb(15, 17, 17); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>300Mbps Wireless Speed</span>&nbsp;</li><li><span style='color: rgb(15, 17, 17); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>IPv6 Compatible</span></li><li><span style='color: rgb(15, 17, 17); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 700; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>Compatible Devices : <span style='color: rgb(86, 89, 89); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>IPv6, IPTV</span>&nbsp;</span></li><li><span style='color: rgb(15, 17, 17); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 700; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'><span style='color: rgb(15, 17, 17); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 700; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>Frequency</span> :&nbsp;<span style='color: rgb(86, 89, 89); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>2.4 Hz</span>&nbsp;</span></li></ul><p><br></p>', `brand_id` = '31', `category_id` = '1', `child_category` = '52', `vendor_id` = '2', `unit_price` = '1000', `mrp_price` = '1000', `discount` = '15', `net_price` = 850, `tax` = '0', `qty` = '', `gst_amt` = 0, `discount_amt` = '15'_amt, `cover_img` = 'cover_image.jpg', `stock` = '12', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'TP-Link TL-WR820N', `meta_keyword` = 'TP-Link TL-WR820N', `meta_description` = 'TP-Link TL-WR820N', `modified_by` = '1', `modified` = '2022-09-13 04:09:23', `is_active` = 1 WHERE 1=1  and product_id = '5' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/5"
"2022-09-13 04:09:23am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('5', 2, '11', '2022-09-13 04:09:23') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/5"
"2022-09-13 04:09:23am "," update "," UPDATE product_details SET `image` = '41GinSaL6NS._SY450_.jpg|51rW0sZJW3S._SY450_.jpg|51Wd5RuGanS._SY450_.jpg|51WI6Lm4vFS._SY450_.jpg|71ZY6xC9sNS._SY450_.jpg' WHERE 1=1  and product_id = '5' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/5"
"2022-09-13 04:09:49am "," update "," UPDATE product_details SET `product_name` = 'Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage)', `product_code` = 'M13 ', `short_code` = 'samsung-galaxy-m13-midnight-blue-4gb-64gb-storage', `short_description` = 'Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus', `description` = '<ul style='box-sizing: border-box; margin: 0px 0px 0px 18px; color: rgb(15, 17, 17); padding: 0px; font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;'><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">6000mAh lithium-ion battery, 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Upto 12GB RAM with RAM Plus | 64GB internal memory expandable up to 1TB| Dual Sim (Nano)</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">50MP+5MP+2MP Triple camera setup- True 50MP (F1.8) main camera +5MP(F2.2)+ 2MP (F2.4) | 8MP (F2.2) front cam</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Android 12,One UI Core 4 with a powerful Octa Core Processor</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">16.72 centimeters (6.6-inch) FHD+ LCD - infinity O Display, FHD+ resolution with 1080 x 2408 pixels resolution, 401 PPI with 16M color</span></li></ul>', `brand_id` = '5', `category_id` = '4', `child_category` = '26', `vendor_id` = '1', `unit_price` = '14999', `mrp_price` = '14999', `discount` = '25', `net_price` = 11249, `tax` = '0', `qty` = '', `gst_amt` = 0, `discount_amt` = '25'_amt, `cover_img` = 'cover_image.jpg', `stock` = '25', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Samsung Galaxy M13', `meta_keyword` = 'Samsung Galaxy M13', `meta_description` = 'Samsung Galaxy M13', `modified_by` = '1', `modified` = '2022-09-13 04:09:49', `is_active` = 1 WHERE 1=1  and product_id = '6' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/6"
"2022-09-13 04:09:49am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('6', 2, '9', '2022-09-13 04:09:49') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/6"
"2022-09-13 04:09:49am "," update "," UPDATE product_details SET `image` = '41Vj+8XWIQL._SY300_SX300_.jpg|51S0XRBj0aL._SX679_.jpg|61mtAwJrQ6L._SX679_.jpg|81vp0PrWedL._SX679_.jpg|81vrWNFfcpL._SX679_.jpg' WHERE 1=1  and product_id = '6' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/6"
"2022-09-13 04:10:09am "," update "," UPDATE product_details SET `product_name` = 'Maggi Professional Pasta Sauce Mix', `product_code` = '-', `short_code` = 'maggi-professional-pasta-sauce-mix', `short_description` = 'Maggi Professional Pasta Sauce Mix, White Sauce - 500g Pouch', `description` = '<ul style='box-sizing: border-box; margin: 0px 0px 0px 18px; color: rgb(15, 17, 17); padding: 0px; font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;'><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Smooth, creamy &amp; saucy pasta: Maggi professional pasta sauce mix (white sauce) gives a smooth, creamy and saucy mouthfeel to your pasta</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Flavourful white sauce mix: provides flavour notes of herb and cheese</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Retains the taste: helps retain texture, appearance and flavour of the dish</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Rich coating: gives rich coating on the pasta&nbsp;</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Also try: try the tangy Maggi professional saucy pasta sauce mix, red sauce&nbsp;</span></li></ul>', `brand_id` = '48', `category_id` = '2', `child_category` = '53', `vendor_id` = '1', `unit_price` = '450', `mrp_price` = '450', `discount` = '12', `net_price` = 396, `tax` = '0', `qty` = '500', `gst_amt` = 0, `discount_amt` = '12'_amt, `cover_img` = 'cover_image.jpg', `stock` = '46', `is_new_product` = 0, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Maggi Professional ', `meta_keyword` = 'Maggi Professional ', `meta_description` = 'Maggi Professional ', `modified_by` = '1', `modified` = '2022-09-13 04:10:09', `is_active` = 1 WHERE 1=1  and product_id = '7' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/7"
"2022-09-13 04:10:09am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('7', 9, '73', '2022-09-13 04:10:09') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/7"
"2022-09-13 04:10:09am "," update "," UPDATE product_details SET `image` = '71aQZaxChrL._SX679_.jpg|81LOfXibmaL._SX679_.jpg|81M99EU7P6L._SX679_.jpg|81VNk4E5eiL._SX679_.jpg|81XaPcUsOjL._SX679_.jpg|81z4PQqneYL._SX679_.jpg' WHERE 1=1  and product_id = '7' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/7"
"2022-09-13 04:10:31am "," update "," UPDATE product_details SET `product_name` = 'Ashirvaad Atta with Multigrains(2.5 kg)', `product_code` = '-', `short_code` = 'ashirvaad-atta-with-multigrains-2.5-kg', `short_description` = 'Ashirvaad Atta with Multigrains, 5kg pack, Atta with High Fibre for Healthy Gut and Healthy Life', `description` = '<ul style='box-sizing: border-box; margin: 0px 0px 0px 18px; color: rgb(15, 17, 17); padding: 0px; font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;'><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Aashirvaad Atta with Multigrains is made with the choicest grains which provides you and your family wholesome nutrition</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Aashirvaad Atta with Multigrains is a blend of 6 natural grains – wheat, maize, soya, Chana, oats, psyllium husk</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">India’s No. 1 Atta brand, Aashirvaad Atta with Multigrains is Made with love in India with the grains sourced from the fields across the country</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Aashirvaad Atta with Multigrains is high in fibre which aids in digestion and ensures a healthy gut</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">This multigrain flour is rich in proteins, vitamins, minerals and fibre which ensures a fit, active and healthy life</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">There is no compromise in taste as the rotis made from Aashirvaad Atta with Multigrains are smooth, soft and tasty</span></li></ul>', `brand_id` = '51', `category_id` = '2', `child_category` = '21', `vendor_id` = '1', `unit_price` = '200', `mrp_price` = 224, `discount` = '', `net_price` = 0, `tax` = '12', `qty` = '2.5', `gst_amt` = 24, `discount_amt` = ''_amt, `cover_img` = 'cover_image.jpg', `stock` = '100', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Ashirvaad Atta', `meta_keyword` = 'Ashirvaad Atta', `meta_description` = 'Ashirvaad Atta', `modified_by` = '1', `modified` = '2022-09-13 04:10:31', `is_active` = 1 WHERE 1=1  and product_id = '8' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/8"
"2022-09-13 04:10:31am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('8', 9, '74', '2022-09-13 04:10:31') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/8"
"2022-09-13 04:10:31am "," update "," UPDATE product_details SET `image` = '71NE0tYef0L._SX679_.jpg|71pHmiVucbL._SX679_.jpg|81bNTvvrafL._SX679_.jpg|81jdvrIv1jL._SX679_.jpg|81ZZDWDpXqL._SX679_.jpg|817PrgoJ7+L._SX679_.jpg' WHERE 1=1  and product_id = '8' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/8"
"2022-09-13 04:10:59am "," update "," UPDATE product_details SET `product_name` = 'Ashirvaad Atta with Multigrains(5 kg)', `product_code` = '#', `short_code` = 'ashirvaad-atta-with-multigrains-5-kg', `short_description` = 'Ashirvaad Atta with Multigrains, 5kg pack, Atta with High Fibre for Healthy Gut and Healthy Life', `description` = '<ul style='box-sizing: border-box; margin: 0px 0px 0px 18px; color: rgb(15, 17, 17); padding: 0px; font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;'><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Aashirvaad Atta with Multigrains is made with the choicest grains which provides you and your family wholesome nutrition</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Aashirvaad Atta with Multigrains is a blend of 6 natural grains – wheat, maize, soya, Chana, oats, psyllium husk</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">India’s No. 1 Atta brand, Aashirvaad Atta with Multigrains is Made with love in India with the grains sourced from the fields across the country</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Aashirvaad Atta with Multigrains is high in fibre which aids in digestion and ensures a healthy gut</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">This multigrain flour is rich in proteins, vitamins, minerals and fibre which ensures a fit, active and healthy life</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">There is no compromise in taste as the rotis made from Aashirvaad Atta with Multigrains are smooth, soft and tasty</span></li></ul>', `brand_id` = '51', `category_id` = '2', `child_category` = '21', `vendor_id` = '1', `unit_price` = '250', `mrp_price` = 280, `discount` = '0', `net_price` = 0, `tax` = '12', `qty` = '5', `gst_amt` = 30, `discount_amt` = '0'_amt, `cover_img` = 'cover_image.jpg', `stock` = '100', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Ashirvaad Atta', `meta_keyword` = 'Ashirvaad Atta', `meta_description` = 'Ashirvaad Atta', `modified_by` = '1', `modified` = '2022-09-13 04:10:59', `is_active` = 1 WHERE 1=1  and product_id = '9' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/9"
"2022-09-13 04:10:59am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('9', 9, '74', '2022-09-13 04:10:59') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/9"
"2022-09-13 04:10:59am "," update "," UPDATE product_details SET `image` = '71NE0tYef0L._SX679_.jpg|71pHmiVucbL._SX679_.jpg|81bNTvvrafL._SX679_.jpg|81jdvrIv1jL._SX679_.jpg|81ZZDWDpXqL._SX679_.jpg|817PrgoJ7+L._SX679_.jpg' WHERE 1=1  and product_id = '9' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/9"
"2022-09-13 04:11:12am "," update "," UPDATE product_details SET `product_name` = 'Nihar Naturals Non Sticky, Coconut with Methi & Jasmine Hair Oil For Thick & Strong Hair Hair Oil (400 ML)', `product_code` = '-', `short_code` = 'nihar-naturals-non-sticky-coconut-with-methi-&-jasmine-hair-oil-for-thick-&-strong-hair-hair-oil-400-ml', `short_description` = 'Nihar Naturals Non Sticky, Coconut with Methi & Jasmine Hair Oil For Thick & Strong Hair Hair Oil  (400 ml)', `description` = '<p><span style=""color: rgb(33, 33, 33); font-family: Roboto, Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;"">From the house of Marico Limited, home to heritage hair oils like Parachute Advansed and Hair &amp; Care- Nihar Naturals is built on the base of expertise and experience about hair. In todays time women have many more hair concerns than earlier- like rough hair, hairfall, frizzy hair, split.Naturals hair oil for women, your trusted brand understands your evolving hair care needs and is here to help you keep your hair healthy and beautiful. Coconut oil can go 10 layers deep in hair and lock in proteins so hair is not only strong from inside, but soft, shiny from the outside. This non sticky hair oil also helps repair damage the damage hair goes through due to pollution, dust and heat so that hair is always beautiful. Methi as a seed is very effective in helping hair growth and fighting hair fall - use Nihar Naturals hair oil regularly before every hair wash and see the difference. Created with the goodness of Coconut and methi, this oil nourishes hair from root to tip. To use simply take some oil in your palms, apply both on scalp and hair. You can take this relaxing jasmine oil and apply it for an hour or leave it overnight, wash it off with Shampoo Available in two delightful fragrances in the flowery notes of Jasmine and Rose, this fragrant hair oil will uplift your mood after a tiring day. This is a light hair oil non sticky in nature and is suitable for all seasons! Also try other offerings from Nihar Naturals- Nihar Shanti Sarson, Nihar Shanti Badam Amla, Nihar Shanti Jasmine and Nihar Gold!</span></p>', `brand_id` = '64', `category_id` = '5', `child_category` = '36', `vendor_id` = '1', `unit_price` = '100', `mrp_price` = '100', `discount` = '10', `net_price` = 90, `tax` = '0', `qty` = '', `gst_amt` = 0, `discount_amt` = '10'_amt, `cover_img` = 'cover_image.jpg', `stock` = '50', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Nihar Naturals', `meta_keyword` = 'Nihar Naturals', `meta_description` = 'Nihar Naturals', `modified_by` = '1', `modified` = '2022-09-13 04:11:12', `is_active` = 1 WHERE 1=1  and product_id = '10' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-09-13 04:11:12am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('10', 9, '75', '2022-09-13 04:11:12') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
"2022-09-13 04:11:12am "," update "," UPDATE product_details SET `image` = '61ebOK0OigL._SY450_.jpg|61rNy9iJkkL._SY450_.jpg|71BQGO-HF8L._SY450_.jpg|71fvn2ZVrcL._SY450_.jpg|716FWJpC-LL._SY450_.jpg' WHERE 1=1  and product_id = '10' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/10"
