"2022-09-11 04:40:25am "," update "," UPDATE product_details SET `product_name` = 'sports shoes for men', `product_code` = '#', `short_code` = 'sports-shoes-for-men', `short_description` = 'Latest Stylish Casual sport shoes for men | running shoes for boys | Lace up Lightweight grey shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Grey)', `description` = '<table class=""fr-alternate-rows"" style=""width: 100%;""><tbody><tr><td style=""width: 33.1516%;""><strong>Color :</strong></td><td style=""width: 66.7393%;"">Grey</td></tr><tr><td style=""width: 33.1516%;""><strong>Inner Material :</strong></td><td style=""width: 66.7393%;"">Soft Breathable fabric</td></tr><tr><td style=""width: 33.1516%;""><strong>Outer material :</strong><br></td><td style=""width: 66.7393%;"">Mesh<br></td></tr><tr><td style=""width: 33.1516%;""><strong>Model name :</strong><br></td><td style=""width: 66.7393%;"">Creta-12 sports shoes for men | Latest Stylish Casual sport shoes for men |<br></td></tr><tr><td style=""width: 33.1516%;""><strong>Ideal for :</strong><br></td><td style=""width: 66.7393%;"">Men</td></tr><tr><td style=""width: 33.1516%;""><strong>Occasion :</strong><br></td><td style=""width: 66.7393%;"">Sports<br></td></tr><tr><td style=""width: 33.1516%;""><strong>Sole material :</strong><br></td><td style=""width: 66.7393%;"">EVA<br></td></tr><tr><td style=""width: 33.1516%;""><strong>Closure :</strong><br></td><td style=""width: 66.7393%;"">Lace-Ups<br></td></tr><tr><td style=""width: 33.1516%;""><strong>Upper Pattern :</strong><br></td><td style=""width: 66.7393%;"">Solid<br></td></tr><tr><td style=""width: 33.1516%;""><strong>Care instructions :</strong><br></td><td style=""width: 66.7393%;"">Wipe with a clean, dry cloth when needed. These footwear are very easy to clean and wash.<br></td></tr></tbody></table><p><span style=""font-size: 18px;"">These stylish shoes are the perfect inspiration for a fashionable look. The comfortable sole makes sure that your feet stay comfortable throughout the day and you enjoy optimal Grip. Designed to offer comfort at its best, without compromising on style.</span></p>', `brand_id` = '14', `category_id` = '7', `child_category` = '48', `vendor_id` = '1', `mrp_price` = '1299', `discount` = '47', `net_price` = '688', `tax` = '0', `qty` = '', `gst_amt` = 0, `discount_amt` = '47'_amt, `cover_img` = 'cover_image.jpg', `stock` = '50', `is_new_product` = 1, `is_popular_product` = 1, `is_feature_product` = 0, `meta_title` = 'Sports Shoes', `meta_keyword` = 'Sports Shoes', `meta_description` = 'Sports Shoes', `modified_by` = '1', `modified` = '2022-09-11 04:40:25', `is_active` = 1 WHERE 1=1  and product_id = '14' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/14"
"2022-09-11 04:45:50am "," update "," UPDATE product_details SET `product_name` = 'Vivo Y21G (Midnight Blue, 4GB RAM, 64GB ROM)', `product_code` = 'Y21G', `short_code` = 'vivo-y21g-midnight-blue-4gb-ram-64gb-rom', `short_description` = 'Vivo Y21G (Midnight Blue, 4GB RAM, 64GB ROM)', `description` = '<ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">13MP+2MP Rear Camera | 8MP Selfie Camera</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">16.53cm (6.51"") HD+ Display with 1600 x 720 pixels resolution.</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Memory &amp; SIM: 4GB RAM | 64GB internal memory | Dual SIM (nano+nano) dual-standby (4G).</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Funtouch OS 12.0</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">18W fast charging with 5000mAh battery (Type-C).</span><ul><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">form_factor:Bar,operating_system:Funtouch OS 12 (Based on Android 11)</span></li></ul></li></ul></li></ul></li><li><br></li></ul></li><li><br></li></ul></li></ul>', `brand_id` = '62', `category_id` = '4', `child_category` = '26', `vendor_id` = '1', `mrp_price` = '17990', `discount` = '25', `net_price` = '15922', `tax` = '18', `qty` = '', `gst_amt` = 2865.96, `discount_amt` = '25'_amt, `cover_img` = 'cover_image.jpg', `stock` = '20', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Vivo Y21G', `meta_keyword` = 'Vivo Y21G', `meta_description` = 'Vivo Y21G', `modified_by` = '1', `modified` = '2022-09-11 04:45:50', `is_active` = 1 WHERE 1=1  and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/4"
"2022-09-11 04:45:50am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('4', 2, '9', '2022-09-11 04:45:50') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/4"
"2022-09-11 04:45:50am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('4', 7, '62', '2022-09-11 04:45:50') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/4"
"2022-09-11 04:45:50am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('4', 8, '65', '2022-09-11 04:45:50') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/4"
"2022-09-11 04:45:50am "," update "," UPDATE product_details SET `image` = '41+sLJHyA8L._SY300_SX300_.jpg|51iQpMbgbGL._SX679_.jpg|51wVTI9yswL._SX679_.jpg|71RhcuY9qxL._SX679_.jpg|ps7.1.jpg' WHERE 1=1  and product_id = '4' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/4"
"2022-09-11 04:46:06am "," update "," UPDATE product_details SET `product_name` = 'TP-Link TL-WR820N 300 Mbps Speed Wireless WiFi Router', `product_code` = 'TL-WR820N', `short_code` = 'tp-link-tl-wr820n-300-mbps-speed-wireless-wifi-router', `short_description` = 'TP-Link TL-WR820N 300 Mbps Speed Wireless WiFi Router', `description` = '<ul style=""list-style-type: disc;""><li><span style='color: rgb(15, 17, 17); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>300Mbps Wireless Speed</span>&nbsp;</li><li><span style='color: rgb(15, 17, 17); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>IPv6 Compatible</span></li><li><span style='color: rgb(15, 17, 17); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 700; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>Compatible Devices : <span style='color: rgb(86, 89, 89); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>IPv6, IPTV</span>&nbsp;</span></li><li><span style='color: rgb(15, 17, 17); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 700; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'><span style='color: rgb(15, 17, 17); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 12px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 700; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>Frequency</span> :&nbsp;<span style='color: rgb(86, 89, 89); font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;'>2.4 Hz</span>&nbsp;</span></li></ul><p><br></p>', `brand_id` = '31', `category_id` = '1', `child_category` = '52', `vendor_id` = '2', `mrp_price` = '1299', `discount` = '38', `net_price` = '805', `tax` = '0', `qty` = '', `gst_amt` = 0, `discount_amt` = '38'_amt, `cover_img` = 'cover_image.jpg', `stock` = '12', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'TP-Link TL-WR820N', `meta_keyword` = 'TP-Link TL-WR820N', `meta_description` = 'TP-Link TL-WR820N', `modified_by` = '1', `modified` = '2022-09-11 04:46:06', `is_active` = 1 WHERE 1=1  and product_id = '5' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/5"
"2022-09-11 04:46:06am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('5', 2, '11', '2022-09-11 04:46:06') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/5"
"2022-09-11 04:46:06am "," update "," UPDATE product_details SET `image` = '41GinSaL6NS._SY450_.jpg|51rW0sZJW3S._SY450_.jpg|51Wd5RuGanS._SY450_.jpg|51WI6Lm4vFS._SY450_.jpg|71ZY6xC9sNS._SY450_.jpg' WHERE 1=1  and product_id = '5' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/5"
"2022-09-11 04:46:24am "," update "," UPDATE product_details SET `product_name` = 'Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage)', `product_code` = 'M13 ', `short_code` = 'samsung-galaxy-m13-midnight-blue-4gb-64gb-storage', `short_description` = 'Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus', `description` = '<ul style='box-sizing: border-box; margin: 0px 0px 0px 18px; color: rgb(15, 17, 17); padding: 0px; font-family: ""Amazon Ember"", Arial, sans-serif; font-size: 14px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;'><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">6000mAh lithium-ion battery, 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Upto 12GB RAM with RAM Plus | 64GB internal memory expandable up to 1TB| Dual Sim (Nano)</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">50MP+5MP+2MP Triple camera setup- True 50MP (F1.8) main camera +5MP(F2.2)+ 2MP (F2.4) | 8MP (F2.2) front cam</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">Android 12,One UI Core 4 with a powerful Octa Core Processor</span></li><li style=""box-sizing: border-box; list-style: disc; overflow-wrap: break-word; margin: 0px;""><span style=""box-sizing: border-box; color: rgb(15, 17, 17);"">16.72 centimeters (6.6-inch) FHD+ LCD - infinity O Display, FHD+ resolution with 1080 x 2408 pixels resolution, 401 PPI with 16M color</span></li></ul>', `brand_id` = '5', `category_id` = '4', `child_category` = '26', `vendor_id` = '1', `mrp_price` = '14999', `discount` = '20', `net_price` = '11999', `tax` = '0', `qty` = '', `gst_amt` = 0, `discount_amt` = '20'_amt, `cover_img` = 'cover_image.jpg', `stock` = '25', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = 'Samsung Galaxy M13', `meta_keyword` = 'Samsung Galaxy M13', `meta_description` = 'Samsung Galaxy M13', `modified_by` = '1', `modified` = '2022-09-11 04:46:24', `is_active` = 1 WHERE 1=1  and product_id = '6' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/6"
"2022-09-11 04:46:24am "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('6', 2, '9', '2022-09-11 04:46:24') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/6"
"2022-09-11 04:46:24am "," update "," UPDATE product_details SET `image` = '41Vj+8XWIQL._SY300_SX300_.jpg|51S0XRBj0aL._SX679_.jpg|61mtAwJrQ6L._SX679_.jpg|81vp0PrWedL._SX679_.jpg|81vrWNFfcpL._SX679_.jpg' WHERE 1=1  and product_id = '6' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/6"
