"2022-11-26 23:18:03pm "," insert "," INSERT INTO product_details(`product_name`, `product_code`, `short_code`, `short_description`, `description`, `brand_id`, `category_id`, `child_category`, `vendor_id`, `unit_price`, `mrp_price`, `discount`, `net_price`, `tax`, `qty`, `gst_amt`, `discount_amt`, `cover_img`, `stock`, `is_new_product`, `is_popular_product`, `is_feature_product`, `meta_title`, `meta_description`, `meta_keyword`, `created_by`, `created`, `warranty_title`, `warranty_detail`) VALUES('Men White Grey Printed Slim Fit Training or Gym Pure Cotton T-shirt', 'Product-05', 'men-white-grey-printed-slim-fit-training-or-gym-pure-cotton-t-shirt-s-lightgrey-vnky8c75', 'Men White Grey Printed Slim Fit Training or Gym Pure Cotton T-shirt', '<div class=""row""><div class=""col-12 col-md-3""><h5><strong>Size &amp; Fit</strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Fabric</strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Neck</strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Sleeve Styling</strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', '67', '1', '', '1', '1050', 1176, '50', 588, '12', '', 126, '50'_amt, 'cover_image.jpg', '30', 1, 0, 0, '', '', '', '1', '2022-11-26 23:18:03', '', '') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-11-26 23:24:12pm "," insert "," INSERT INTO product_details(`product_name`, `product_code`, `short_code`, `short_description`, `description`, `vendor_id`, `brand_id`, `category_id`, `child_category`, `qty`, `element_id`, `attributes_id`, `unit_price`, `mrp_price`, `discount`, `discount_amt`, `net_price`, `tax`, `tag`, `gst_amt`, `image`, `cover_img`, `is_new_product`, `is_popular_product`, `is_feature_product`, `meta_title`, `meta_description`, `meta_keyword`, `warranty_title`, `warranty_detail`, `created_by`, `created`, `is_active`, `stock`) VALUES('Men Olive Green Printed Tropical Slim Fit T-shirt - (Duplicate) - (Duplicate)', 'Product-06', 'men-olive-green-printed-tropical-slim-fit-t-shirt-duplicate-xl-green-vnky8c75-23', 'Men Olive Green Printed Tropical Slim Fit T-shirt', '<div class=""row""><div class=""col-12 col-md-3""><h5><strong>Size &amp; Fit</strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Fabric</strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Neck</strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Sleeve Styling</strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', '1', '67', '1', '9', '', NULL, NULL, '1050', '1176', '60', '60'_amt, '470', '12', NULL, '126', '1.jpg|2.jpg|3.webp|4.jpg|5.webp', 'cover_image.jpg', '1', '0', '0', '', '', '', '', '', '1', '2022-11-26', 0, '30') "," ::1 "," URL: http://localhost/MultiVendor/Admin/Product/duplicateRecords "," R: http://localhost/MultiVendor/all-product"
"2022-11-26 23:24:12pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('24', '1', '4', '2022-11-26 23:24:12') "," ::1 "," URL: http://localhost/MultiVendor/Admin/Product/duplicateRecords "," R: http://localhost/MultiVendor/all-product"
"2022-11-26 23:24:12pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('24', '2', '109', '2022-11-26 23:24:12') "," ::1 "," URL: http://localhost/MultiVendor/Admin/Product/duplicateRecords "," R: http://localhost/MultiVendor/all-product"
"2022-11-26 23:24:26pm "," update "," UPDATE product_details SET `product_name` = 'Men Olive Green Printed Tropical Slim Fit T-shirt - (Duplicate) - (Duplicate)', `product_code` = 'Product-06', `short_code` = 'men-olive-green-printed-tropical-slim-fit-t-shirt-duplicate-duplicate-xxl-green-vnky8c75-24', `short_description` = 'Men Olive Green Printed Tropical Slim Fit T-shirt', `description` = '<div class=""row""><div class=""col-12 col-md-3""><h5><strong>Size &amp; Fit</strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Fabric</strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Neck</strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Sleeve Styling</strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', `brand_id` = '67', `category_id` = '1', `child_category` = '9', `vendor_id` = '1', `unit_price` = '1050', `mrp_price` = 1176, `discount` = '60', `net_price` = 470, `tax` = '12', `qty` = '', `gst_amt` = 126, `discount_amt` = '60'_amt, `cover_img` = 'cover_image.jpg', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = '', `meta_keyword` = '', `meta_description` = '', `modified_by` = '1', `modified` = '2022-11-26 23:24:26', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '24' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/24"
"2022-11-26 23:24:26pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('24', 1, '5', NULL, NULL, '2022-11-26 23:24:26') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/24"
"2022-11-26 23:24:26pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('24', 2, '109', NULL, NULL, '2022-11-26 23:24:26') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/24"
"2022-11-26 23:24:26pm "," update "," UPDATE product_details SET `image` = '1.jpg|2.jpg|3.webp|4.jpg|5.webp' WHERE 1=1  and product_id = '24' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/24"
"2022-11-26 23:26:37pm "," insert "," INSERT INTO product_details(`product_name`, `product_code`, `short_code`, `short_description`, `description`, `brand_id`, `category_id`, `child_category`, `vendor_id`, `unit_price`, `mrp_price`, `discount`, `net_price`, `tax`, `qty`, `gst_amt`, `discount_amt`, `cover_img`, `stock`, `is_new_product`, `is_popular_product`, `is_feature_product`, `meta_title`, `meta_description`, `meta_keyword`, `created_by`, `created`, `warranty_title`, `warranty_detail`) VALUES('Men Mustard Yellow Printed Slim Fit Pure Cotton T-shirt', 'Product-06', 'men-mustard-yellow-printed-slim-fit-pure-cotton-t-shirt-l-mustard-vnky8c75', 'Men Mustard Yellow Printed Slim Fit Pure Cotton T-shirt', '<div class=""row""><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Size &amp; Fit</span></strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Fabric</span></strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Neck</span></strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Sleeve Styling</span></strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', '67', '1', '9', '1', '1050', 1176, '65', 412, '12', '', 126, '65'_amt, 'cover_image.webp', '20', 1, 0, 0, '', '', '', '1', '2022-11-26 23:26:37', '', '') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-11-26 23:26:37pm "," update "," UPDATE product_details SET `image` = '1.webp|2.jpg|3.webp|4.webp|5.jpg' WHERE 1=1  and product_id = '25' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-11-26 23:26:37pm "," update "," UPDATE product_details SET `short_code` = 'men-mustard-yellow-printed-slim-fit-pure-cotton-t-shirt-l-mustard-vnky8c75-25' WHERE 1=1  and product_id = '25' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-11-26 23:26:37pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('25', 1, '3', '2022-11-26 23:26:37') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-11-26 23:26:37pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('25', 2, '108', '2022-11-26 23:26:37') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/add-product"
"2022-11-26 23:26:49pm "," insert "," INSERT INTO product_details(`product_name`, `product_code`, `short_code`, `short_description`, `description`, `vendor_id`, `brand_id`, `category_id`, `child_category`, `qty`, `element_id`, `attributes_id`, `unit_price`, `mrp_price`, `discount`, `discount_amt`, `net_price`, `tax`, `tag`, `gst_amt`, `image`, `cover_img`, `is_new_product`, `is_popular_product`, `is_feature_product`, `meta_title`, `meta_description`, `meta_keyword`, `warranty_title`, `warranty_detail`, `created_by`, `created`, `is_active`, `stock`) VALUES('Men Mustard Yellow Printed Slim Fit Pure Cotton T-shirt - (Duplicate)', 'Product-06', 'men-mustard-yellow-printed-slim-fit-pure-cotton-t-shirt-l-mustard-vnky8c75-25', 'Men Mustard Yellow Printed Slim Fit Pure Cotton T-shirt', '<div class=""row""><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Size &amp; Fit</span></strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Fabric</span></strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Neck</span></strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Sleeve Styling</span></strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', '1', '67', '1', '9', '', NULL, NULL, '1050', '1176', '65', '65'_amt, '412', '12', NULL, '126', '1.webp|2.jpg|3.webp|4.webp|5.jpg', 'cover_image.webp', '1', '0', '0', '', '', '', '', '', '1', '2022-11-26', 0, '20') "," ::1 "," URL: http://localhost/MultiVendor/Admin/Product/duplicateRecords "," R: http://localhost/MultiVendor/all-product"
"2022-11-26 23:26:49pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('26', '1', '3', '2022-11-26 23:26:49') "," ::1 "," URL: http://localhost/MultiVendor/Admin/Product/duplicateRecords "," R: http://localhost/MultiVendor/all-product"
"2022-11-26 23:26:49pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('26', '2', '108', '2022-11-26 23:26:49') "," ::1 "," URL: http://localhost/MultiVendor/Admin/Product/duplicateRecords "," R: http://localhost/MultiVendor/all-product"
"2022-11-26 23:27:00pm "," update "," UPDATE product_details SET `product_name` = 'Men Mustard Yellow Printed Slim Fit Pure Cotton T-shirt - (Duplicate)', `product_code` = 'Product-06', `short_code` = 'men-mustard-yellow-printed-slim-fit-pure-cotton-t-shirt-duplicate-xl-mustard-vnky8c75-26', `short_description` = 'Men Mustard Yellow Printed Slim Fit Pure Cotton T-shirt', `description` = '<div class=""row""><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Size &amp; Fit</span></strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Fabric</span></strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Neck</span></strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Sleeve Styling</span></strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', `brand_id` = '67', `category_id` = '1', `child_category` = '9', `vendor_id` = '1', `unit_price` = '1050', `mrp_price` = 1176, `discount` = '65', `net_price` = 412, `tax` = '12', `qty` = '', `gst_amt` = 126, `discount_amt` = '65'_amt, `cover_img` = 'cover_image.webp', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = '', `meta_keyword` = '', `meta_description` = '', `modified_by` = '1', `modified` = '2022-11-26 23:27:00', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '26' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/26"
"2022-11-26 23:27:00pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('26', 1, '4', NULL, NULL, '2022-11-26 23:27:00') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/26"
"2022-11-26 23:27:00pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('26', 2, '108', NULL, NULL, '2022-11-26 23:27:00') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/26"
"2022-11-26 23:27:00pm "," update "," UPDATE product_details SET `image` = '1.webp|2.jpg|3.webp|4.webp|5.jpg' WHERE 1=1  and product_id = '26' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/26"
"2022-11-26 23:27:05pm "," insert "," INSERT INTO product_details(`product_name`, `product_code`, `short_code`, `short_description`, `description`, `vendor_id`, `brand_id`, `category_id`, `child_category`, `qty`, `element_id`, `attributes_id`, `unit_price`, `mrp_price`, `discount`, `discount_amt`, `net_price`, `tax`, `tag`, `gst_amt`, `image`, `cover_img`, `is_new_product`, `is_popular_product`, `is_feature_product`, `meta_title`, `meta_description`, `meta_keyword`, `warranty_title`, `warranty_detail`, `created_by`, `created`, `is_active`, `stock`) VALUES('Men Mustard Yellow Printed Slim Fit Pure Cotton T-shirt - (Duplicate) - (Duplicate)', 'Product-06', 'men-mustard-yellow-printed-slim-fit-pure-cotton-t-shirt-duplicate-xl-mustard-vnky8c75-26', 'Men Mustard Yellow Printed Slim Fit Pure Cotton T-shirt', '<div class=""row""><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Size &amp; Fit</span></strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Fabric</span></strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Neck</span></strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Sleeve Styling</span></strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', '1', '67', '1', '9', '', NULL, NULL, '1050', '1176', '65', '65'_amt, '412', '12', NULL, '126', '1.webp|2.jpg|3.webp|4.webp|5.jpg', 'cover_image.webp', '1', '0', '0', '', '', '', '', '', '1', '2022-11-26', 0, '20') "," ::1 "," URL: http://localhost/MultiVendor/Admin/Product/duplicateRecords "," R: http://localhost/MultiVendor/all-product"
"2022-11-26 23:27:05pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('27', '1', '4', '2022-11-26 23:27:05') "," ::1 "," URL: http://localhost/MultiVendor/Admin/Product/duplicateRecords "," R: http://localhost/MultiVendor/all-product"
"2022-11-26 23:27:05pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `created`) VALUES('27', '2', '108', '2022-11-26 23:27:05') "," ::1 "," URL: http://localhost/MultiVendor/Admin/Product/duplicateRecords "," R: http://localhost/MultiVendor/all-product"
"2022-11-26 23:27:15pm "," update "," UPDATE product_details SET `product_name` = 'Men Mustard Yellow Printed Slim Fit Pure Cotton T-shirt', `product_code` = 'Product-06', `short_code` = 'men-mustard-yellow-printed-slim-fit-pure-cotton-t-shirt-xl-mustard-vnky8c75-26', `short_description` = 'Men Mustard Yellow Printed Slim Fit Pure Cotton T-shirt', `description` = '<div class=""row""><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Size &amp; Fit</span></strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Fabric</span></strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Neck</span></strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Sleeve Styling</span></strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', `brand_id` = '67', `category_id` = '1', `child_category` = '9', `vendor_id` = '1', `unit_price` = '1050', `mrp_price` = 1176, `discount` = '65', `net_price` = 412, `tax` = '12', `qty` = '', `gst_amt` = 126, `discount_amt` = '65'_amt, `cover_img` = 'cover_image.webp', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = '', `meta_keyword` = '', `meta_description` = '', `modified_by` = '1', `modified` = '2022-11-26 23:27:15', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '26' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/26"
"2022-11-26 23:27:15pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('26', 1, '4', NULL, NULL, '2022-11-26 23:27:15') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/26"
"2022-11-26 23:27:15pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('26', 2, '108', NULL, NULL, '2022-11-26 23:27:15') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/26"
"2022-11-26 23:27:15pm "," update "," UPDATE product_details SET `image` = '1.webp|2.jpg|3.webp|4.webp|5.jpg' WHERE 1=1  and product_id = '26' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/26"
"2022-11-26 23:27:35pm "," update "," UPDATE product_details SET `product_name` = 'Men Mustard Yellow Printed Slim Fit Pure Cotton T-shirt', `product_code` = 'Product-06', `short_code` = 'men-mustard-yellow-printed-slim-fit-pure-cotton-t-shirt-xxl-mustard-vnky8c75-27', `short_description` = 'Men Mustard Yellow Printed Slim Fit Pure Cotton T-shirt', `description` = '<div class=""row""><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Size &amp; Fit</span></strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Fabric</span></strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Neck</span></strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong><span style=""font-size: 14px;"">Sleeve Styling</span></strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', `brand_id` = '67', `category_id` = '1', `child_category` = '9', `vendor_id` = '1', `unit_price` = '1050', `mrp_price` = 1176, `discount` = '65', `net_price` = 412, `tax` = '12', `qty` = '', `gst_amt` = 126, `discount_amt` = '65'_amt, `cover_img` = 'cover_image.webp', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = '', `meta_keyword` = '', `meta_description` = '', `modified_by` = '1', `modified` = '2022-11-26 23:27:35', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '27' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/27"
"2022-11-26 23:27:35pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('27', 1, '5', NULL, NULL, '2022-11-26 23:27:35') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/27"
"2022-11-26 23:27:35pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('27', 2, '108', NULL, NULL, '2022-11-26 23:27:35') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/27"
"2022-11-26 23:27:35pm "," update "," UPDATE product_details SET `image` = '1.webp|2.jpg|3.webp|4.webp|5.jpg' WHERE 1=1  and product_id = '27' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/27"
"2022-11-26 23:28:11pm "," update "," UPDATE product_details SET `product_name` = 'Men White Grey Printed Slim Fit Training or Gym Pure Cotton T-shirt', `product_code` = 'Product-05', `short_code` = 'men-white-grey-printed-slim-fit-training-or-gym-pure-cotton-t-shirt-m-lightgrey-vnky8c75-19', `short_description` = 'Men White Grey Printed Slim Fit Training or Gym Pure Cotton T-shirt', `description` = '<div class=""row""><div class=""col-12 col-md-3""><h5><strong>Size &amp; Fit</strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Fabric</strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Neck</strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Sleeve Styling</strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', `brand_id` = '67', `category_id` = '1', `child_category` = '', `vendor_id` = '1', `unit_price` = '1050', `mrp_price` = 1176, `discount` = '50', `net_price` = 588, `tax` = '12', `qty` = '', `gst_amt` = 126, `discount_amt` = '50'_amt, `cover_img` = 'cover_image.jpg', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = '', `meta_keyword` = '', `meta_description` = '', `modified_by` = '1', `modified` = '2022-11-26 23:28:11', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '19' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/19"
"2022-11-26 23:28:11pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('19', 1, '2', NULL, NULL, '2022-11-26 23:28:11') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/19"
"2022-11-26 23:28:11pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('19', 2, '133', NULL, NULL, '2022-11-26 23:28:11') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/19"
"2022-11-26 23:28:11pm "," update "," UPDATE product_details SET `image` = '1.jpg|2.jpg|3.webp|4.webp|5.webp' WHERE 1=1  and product_id = '19' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/19"
"2022-11-26 23:28:16pm "," update "," UPDATE product_details SET `product_name` = 'Men White Grey Printed Slim Fit Training or Gym Pure Cotton T-shirt', `product_code` = 'Product-05', `short_code` = 'men-white-grey-printed-slim-fit-training-or-gym-pure-cotton-t-shirt-l-lightgrey-vnky8c75-20', `short_description` = 'Men White Grey Printed Slim Fit Training or Gym Pure Cotton T-shirt', `description` = '<div class=""row""><div class=""col-12 col-md-3""><h5><strong>Size &amp; Fit</strong></h5><ul><li style=""list-style-type: circle;"">Regular Fit</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Fabric</strong></h5><ul><li style=""list-style-type: circle;"">Pure Cotton</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Neck</strong></h5><ul><li style=""list-style-type: circle;"">Round Neck</li></ul></div><div class=""col-12 col-md-3""><h5><strong>Sleeve Styling</strong></h5><ul><li style=""list-style-type: circle;"">Regular Sleeves</li></ul></div></div>', `brand_id` = '67', `category_id` = '1', `child_category` = '', `vendor_id` = '1', `unit_price` = '1050', `mrp_price` = 1176, `discount` = '50', `net_price` = 588, `tax` = '12', `qty` = '', `gst_amt` = 126, `discount_amt` = '50'_amt, `cover_img` = 'cover_image.jpg', `is_new_product` = 1, `is_popular_product` = 0, `is_feature_product` = 0, `meta_title` = '', `meta_keyword` = '', `meta_description` = '', `modified_by` = '1', `modified` = '2022-11-26 23:28:16', `warranty_title` = '', `warranty_detail` = '', `is_active` = 1 WHERE 1=1  and product_id = '20' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/20"
"2022-11-26 23:28:16pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('20', 1, '3', NULL, NULL, '2022-11-26 23:28:16') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/20"
"2022-11-26 23:28:16pm "," insert "," INSERT INTO product_elements_attributes(`product_id`, `element_id`, `attributes_id`, `variant_code`, `parent_product_id`, `created`) VALUES('20', 2, '133', NULL, NULL, '2022-11-26 23:28:16') "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/20"
"2022-11-26 23:28:16pm "," update "," UPDATE product_details SET `image` = '1.jpg|2.jpg|3.webp|4.webp|5.webp' WHERE 1=1  and product_id = '20' "," ::1 "," URL: http://localhost/MultiVendor/submit-product "," R: http://localhost/MultiVendor/edit-product/20"
